"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0009259","ribonucleotide metabolic process","73/2082","445/28943",3.01526555089179e-11,1.80584253842909e-07,1.88995113476949e-09,"Adcy1/Adcy5/Adcy9/Antkmt/Aprt/Arl2/Bad/Cbfa2t3/COX2/Esrrb/Fis1/Foxk1/Foxk2/Gda/Git1/Gmpr/Guk1/Hint1/Ier3/Mcee/Mpc1/Myh6/Myh8/Ncor1/ND1/ND4/Ndufa1/Ndufa11/Ndufa12/Ndufa13/Ndufa2/Ndufa3/Ndufa5/Ndufa6/Ndufa7/Ndufa8/Ndufab1/Ndufb1/Ndufb10/Ndufb11/Ndufb2/Ndufb3/Ndufb4/Ndufb5/Ndufb6/Ndufb7/Ndufb8/Ndufb9/Ndufc1/Ndufc2/Ndufs4/Ndufs5/Ndufs6/Ndufs7/Ndufv3/Nme1/Nme2/Nme3/Nme5/Nppa/Nppc/Nt5c/Nudt2/Nupr1/Pank1/Pmvk/Snca/Sult2b1/Trem2/Uprt/Uqcc3/Urah/Zbtb7a",73
"GO:0072521","purine-containing compound metabolic process","77/2082","483/28943",3.61973667260556e-11,2.16786029322347e-07,2.23496702644774e-09,"Adcy1/Adcy5/Adcy9/Antkmt/Aprt/Arl2/Bad/Cbfa2t3/COX2/Dnph1/Esrrb/Fis1/Foxk1/Foxk2/Gamt/Gda/Git1/Gmpr/Guk1/Hint1/Ier3/Mcee/Mpc1/Myh6/Myh8/Ncor1/ND1/ND4/Ndufa1/Ndufa11/Ndufa12/Ndufa13/Ndufa2/Ndufa3/Ndufa5/Ndufa6/Ndufa7/Ndufa8/Ndufab1/Ndufb1/Ndufb10/Ndufb11/Ndufb2/Ndufb3/Ndufb4/Ndufb5/Ndufb6/Ndufb7/Ndufb8/Ndufb9/Ndufc1/Ndufc2/Ndufs4/Ndufs5/Ndufs6/Ndufs7/Ndufv3/Nme1/Nme2/Nme3/Nme5/Nos2/Nos3/Nppa/Nppc/Nt5c/Nudt2/Nupr1/Oard1/Pank1/Pmvk/Snca/Sult2b1/Trem2/Uqcc3/Urah/Zbtb7a",77
"GO:0019693","ribose phosphate metabolic process","74/2082","456/28943",3.72471802114129e-11,2.23073362286152e-07,2.26596622648379e-09,"Adcy1/Adcy5/Adcy9/Antkmt/Aprt/Arl2/Bad/Cbfa2t3/COX2/Esrrb/Fis1/Foxk1/Foxk2/Gda/Git1/Gmpr/Guk1/Hint1/Ier3/Mcee/Mpc1/Myh6/Myh8/Ncor1/ND1/ND4/Ndufa1/Ndufa11/Ndufa12/Ndufa13/Ndufa2/Ndufa3/Ndufa5/Ndufa6/Ndufa7/Ndufa8/Ndufab1/Ndufb1/Ndufb10/Ndufb11/Ndufb2/Ndufb3/Ndufb4/Ndufb5/Ndufb6/Ndufb7/Ndufb8/Ndufb9/Ndufc1/Ndufc2/Ndufs4/Ndufs5/Ndufs6/Ndufs7/Ndufv3/Nme1/Nme2/Nme3/Nme5/Nppa/Nppc/Nt5c/Nudt2/Nupr1/Pank1/Pmvk/Rpia/Snca/Sult2b1/Trem2/Uprt/Uqcc3/Urah/Zbtb7a",74
"GO:0003015","heart process","50/2082","254/28943",6.19741206997091e-11,3.71163008870558e-07,3.71561089778576e-09,"Actc1/Adra1a/Adrb1/Akap9/Atp2b4/Cacna1c/Calca/Calm1/Calm2/Calm3/Csrp3/Drd2/Ext1/Fxyd1/Grk2/Gsk3a/Hbegf/Hcn2/Hcn4/Kcnh2/Myh6/Myl2/Myl3/Myl4/Myl7/Nos1ap/Nos2/Nos3/Nppa/Pde4d/Pebp1/Pik3ca/Rac1/Ramp3/Rgs2/S100a1/Scn1b/Scn2b/Scn4b/Sirt1/Smad7/Sod1/Tac1/Tcap/Thra/Tnni1/Tnnt2/Tpm1/Vegfb/Zfas1",50
"GO:0001933","negative regulation of protein phosphorylation","61/2082","346/28943",6.4372986230705e-11,3.85529814535692e-07,3.80429828401008e-09,"Actb/Aida/Akt1/Bak1/Bax/Cadm4/Camk2n1/Camk2n2/Cdkn1a/Cdkn1b/Cib1/Ctdspl/Dab2ip/Dbndd2/Deptor/Drd2/Dusp16/Dusp7/Dvl1/Epm2a/Gadd45a/Gadd45b/Gadd45g/Grk2/Gsk3b/Gstp1/Hexim1/Hspb1/Il6/Lilrb4a/Mllt1/Npm1/Nppa/Nr2f2/Ntrk3/Park7/Pcp4/Pde4d/Pebp1/Pmepa1/Ppia/Prkar2a/Prkrip1/Ptprt/Rack1/Rgs2/Shb/Sirt1/Smad7/Snca/Snx25/Socs3/Socs4/Spred2/Spry2/Srcin1/Taf7/Tesk1/Thy1/Uchl1/Vps25",61
"GO:1901214","regulation of neuron death","67/2082","399/28943",6.89900282582606e-11,4.13181279238723e-07,4.01973033439532e-09,"Agap2/Atf4/Bad/Bax/C1qa/C5ar1/Cacna1a/Ccl12/Ccl2/Ccl3/Ccnd1/Cdk5r1/Cebpb/Chl1/Chmp4b/Cntf/Efnb2/Egln1/Fis1/Foxo3/Gclc/Gsk3a/Gsk3b/Hdgf/Hipk2/Hras/Hrk/Il6/Inpp5a/Kcnb1/Lcn2/Mapk8/Mapt/Mcl1/Mdk/Mecp2/Mt1/Mt3/Nenf/Nos1ap/Npm1/Npy/Nupr1/Park7/Pcp4/Picalm/Pik3ca/Prdx2/Rack1/Ralbp1/Reg3b/Rock1/Set/Sirt1/Snca/Sncb/Sod1/Syngap1/Tac1/Tmem259/Trem2/Ube2m/Unc5b/Vegfb/Vstm2l/Xiap/Zfp746",67
"GO:0198738","cell-cell signaling by wnt","73/2082","453/28943",7.02656191235007e-11,4.20820792930645e-07,4.03719127420113e-09,"2210016L21Rik/Abl2/Amotl1/Axin1/Axin2/Bcl9l/Ccdc88c/Ccnd1/Cdc73/Celsr1/Celsr2/Chd8/Csnk1e/Csnk1g2/Csnk1g3/Csnk2a2/Ctdnep1/Ctnnd2/Cul3/Daam2/Dab2ip/Dact3/Dcdc2a/Drd2/Dvl1/Epm2a/Ext1/Foxo1/Foxo3/Frat1/Gprc5b/Grk6/Gsk3a/Gsk3b/Ift20/Ldb1/Mark1/Mbd2/Mdk/Nppa/Nxn/Otulin/Pfdn5/Ppm1a/Ptpn23/Rac1/Rapgef1/Rps12/Rspo3/Rtf1/Ryk/Siah2/Six3/Sox2/Sox4/Stk11/Thra/Tiam1/Tlr2/Tmem88/Tnks2/Trabd2b/Usp34/Wif1/Wnk1/Wnk2/Wnt3/Wnt4/Xiap/Zbtb33/Zfp703/Znrf3/Zranb1",73
"GO:0006338","chromatin remodeling","59/2082","330/28943",7.40884383217431e-11,4.43715657108919e-07,4.19852289263807e-09,"Actb/Actr5/Anp32b/Atf7ip/Axin1/Baz2a/Bcl7a/Bptf/Brd3/Brd4/Brdt/Cbx3/Cenpv/Cfdp1/Chd3/Chd8/Chrac1/Ctbp1/Ctcf/Dek/Gatad1/Gatad2b/Gnas/H19/H3f3a/H3f3b/Hmgb1/Ino80b/Ino80d/Kdm1a/Kdm6b/Kmt2b/Kmt2d/Mbd2/Mecp2/Meg3/Mllt1/Mphosph8/Mta1/Nasp/Npm1/Phf10/Phf2/Pik3ca/Ptma/Rere/Rsf1/Samd1/Satb1/Set/Setd1a/Setd7/Sirt1/Tada2b/Tbr1/Tpr/Zbtb7a/Zdbf2/Znhit1",59
"GO:1903829","positive regulation of protein localization","77/2082","493/28943",9.8458159883784e-11,5.89665919543982e-07,5.50206867565995e-09,"Abhd17b/Abhd17c/Adrb1/Agr2/Akt1/Anp32b/Arf6/Atp2b4/Bad/Cacng2/Camk2n1/Ccl2/Cdk5r1/Cib1/Commd1/Ddrgk1/Dlg4/Doc2b/Dynll1/Fis1/Glis2/Gpr27/Gsk3a/Gsk3b/Hcar2/Hras/Ier3ip1/Il6/Kcnb1/Kif5b/Larp7/Lgals3/Mapt/Mark4/Mepce/Ncoa6/Nlgn2/Nnat/Npm1/Numa1/Oaz1/Osbp/Park7/Pdcd5/Phpt1/Pinx1/Ppard/Ppia/Ppm1a/Ppp1r9b/Ppp3cb/Prkaca/Prkce/Prkd1/Psmd9/Ptpn23/Rab11fip2/Rac1/Rack1/Ramp3/Rbp4/Rock2/Sec24a/Sirt1/Sox4/Stac2/Stk11/Stx4a/Tesk1/Tlr2/Tomm7/Tpr/Trem2/Trim8/Vsnl1/Washc1/Wipf1",77
"GO:0006469","negative regulation of protein kinase activity","43/2082","202/28943",9.97512450739876e-11,5.97410206748111e-07,5.50206867565995e-09,"Actb/Aida/Akt1/Camk2n1/Camk2n2/Cdkn1a/Cdkn1b/Dab2ip/Dbndd2/Deptor/Dusp16/Dusp7/Dvl1/Gadd45a/Gadd45b/Gadd45g/Gsk3b/Gstp1/Hexim1/Hspb1/Il6/Lilrb4a/Mllt1/Npm1/Nppa/Nr2f2/Park7/Pcp4/Ppia/Prkar2a/Prkrip1/Ptprt/Rgs2/Shb/Sirt1/Socs4/Spry2/Srcin1/Taf7/Tesk1/Thy1/Uchl1/Vps25",43
"GO:0060047","heart contraction","48/2082","242/28943",1.13073739761721e-10,6.77198627432949e-07,6.15484483744549e-09,"Actc1/Adra1a/Adrb1/Akap9/Atp2b4/Cacna1c/Calca/Calm1/Calm2/Calm3/Csrp3/Drd2/Ext1/Fxyd1/Grk2/Gsk3a/Hbegf/Hcn2/Hcn4/Kcnh2/Myh6/Myl2/Myl3/Myl4/Myl7/Nos1ap/Nos2/Nos3/Nppa/Pde4d/Pebp1/Pik3ca/Rgs2/S100a1/Scn1b/Scn2b/Scn4b/Sirt1/Smad7/Sod1/Tac1/Tcap/Thra/Tnni1/Tnnt2/Tpm1/Vegfb/Zfas1",48
"GO:0010959","regulation of metal ion transport","73/2082","458/28943",1.1759197411565e-10,7.0425833297863e-07,6.31765493198231e-09,"1810037I17Rik/Adrb1/Akap9/Akt1/Atf4/Atp2b1/Atp2b4/B2m/Bak1/Bax/Cabp1/Cacna1a/Cacna1c/Calca/Calm1/Calm2/Calm3/Cbarp/Ccl12/Ccl2/Ccr1/Cd4/Cd63/Commd1/Cxcl1/Dbi/Diaph1/Drd2/Drd4/Fxyd1/Fxyd2/Fxyd6/Fxyd7/Gnas/Grp/Hes1/Icam1/Iscu/Jsrp1/Kcnc1/Kcnh2/Kcnk3/Kif5b/Lcn2/Lgals3/Mllt6/Mylk/Nkain1/Nkain2/Nos1ap/Nos3/Nppa/Pde4d/Per1/Ppp3cb/Prkce/Prkd1/Ptpn3/Ramp3/S100a1/Scn1b/Scn2b/Scn4b/Slc30a1/Snca/Stac2/Stim1/Stk39/Thy1/Trem2/Wnk1/Wnk2/Zfas1",73
"GO:0016055","Wnt signaling pathway","72/2082","451/28943",1.46204624959896e-10,8.75619498884818e-07,7.75417241690138e-09,"2210016L21Rik/Abl2/Amotl1/Axin1/Axin2/Bcl9l/Ccdc88c/Ccnd1/Cdc73/Celsr1/Celsr2/Chd8/Csnk1e/Csnk1g2/Csnk1g3/Csnk2a2/Ctdnep1/Ctnnd2/Cul3/Daam2/Dab2ip/Dact3/Dcdc2a/Drd2/Dvl1/Epm2a/Ext1/Foxo1/Foxo3/Frat1/Gprc5b/Grk6/Gsk3a/Gsk3b/Ift20/Ldb1/Mark1/Mbd2/Mdk/Nppa/Nxn/Otulin/Pfdn5/Ppm1a/Rac1/Rapgef1/Rps12/Rspo3/Rtf1/Ryk/Siah2/Six3/Sox2/Sox4/Stk11/Thra/Tiam1/Tlr2/Tmem88/Tnks2/Trabd2b/Usp34/Wif1/Wnk1/Wnk2/Wnt3/Wnt4/Xiap/Zbtb33/Zfp703/Znrf3/Zranb1",72
"GO:0033500","carbohydrate homeostasis","54/2082","295/28943",1.89677272848174e-10,1.13597718708771e-06,9.93246745227611e-09,"Adcy5/Adipor2/Akt1/Bad/Cacna1a/Cacna1c/Camk2n1/Ccdc186/Cebpa/Csrp3/Dynll1/Eny2/Fabp5/Fcor/Foxk1/Foxk2/Foxo1/Foxo3/Gpr27/Gprc5b/Grk2/Hmgn3/Icam1/Igf1r/Il6/Kcnb1/Kif5b/Ncoa6/Ndufaf2/Nucks1/Osbp/Park7/Phpt1/Pik3ca/Ppard/Ppp3cb/Prkaca/Prkce/Ptpn11/Ptprn2/Rab11fip2/Rab11fip5/Rac1/Rack1/Rbp4/Rps6/Selenot/Sirt1/Smad4/Sox4/Stk11/Stx4a/Tent4b/Vsnl1",54
"GO:0006402","mRNA catabolic process","48/2082","246/28943",2.03774385154946e-10,1.22040479269297e-06,1.05372807060386e-08,"Ago1/Ago2/Alkbh5/Axin2/Cirbp/Cnot6l/Cpeb3/Ctif/Dcp2/Dhx9/Eif4enif1/Exosc3/Exosc7/Fxr2/Gtpbp2/Hnrnpa0/Hnrnpd/Khsrp/Larp1/Larp4b/Lsm3/Lsm4/Lsm5/Lsm7/Magoh/Magohb/Mapkapk2/Mex3d/Nbdy/Npm1/Pabpc4/Paip1/Pan3/Pelo/Polr2g/Pum2/Pym1/Rc3h1/Rida/Rock1/Rock2/Samd4/Samd4b/Tent4a/Tent4b/Upf3b/Xrn1/Ythdf1",48
"GO:0006364","rRNA processing","44/2082","215/28943",2.33326139414576e-10,1.3973902489539e-06,1.19164617010953e-08,"C1d/Exosc3/Exosc7/Fbl/Fbll1/Gar1/Gtf2h5/Imp3/Mphosph6/Naf1/Ncl/Nhp2/Nop10/Npm1/Nsa2/Pin4/Pop7/Rpl11/Rpl14/Rpl26/Rpl27/Rpl35/Rpl35a/Rpl5/Rpl7/Rpl7a/Rps14/Rps15/Rps16/Rps17/Rps19/Rps21/Rps24/Rps25/Rps27/Rps28/Rps6/Rps7/Rps8/Tent4b/Trmt112/Tsr3/Utp11/Znhit6",44
"GO:0050890","cognition","61/2082","358/28943",2.67160623660765e-10,1.60002497510432e-06,1.34780648393685e-08,"Abl2/Adcy1/Adrb1/Atxn1/B2m/B3gat1/Brsk1/C5ar1/Cacna1c/Camk2n1/Cbr3/Cck/Chl1/Cic/Cpeb3/Crebbp/Ctnnd2/Dbi/Dcdc2a/Drd2/Drd4/Ehmt2/Epm2a/Foxo6/Git1/Gnas/Gpr88/Grcc10/Ift20/Il1rn/Kmt2b/Lcn2/Mapt/Mdk/Mecp2/Ndufs4/Neurod2/Nrxn2/Pde4d/Picalm/Ppp1r1b/Prrt1/Rp9/S100b/Setd5/Shank1/Shank3/Shc3/Slc24a2/Slc8a2/Sobp/Srf/Syngap1/Synj1/Tac1/Tbr1/Thra/Tlr2/Trem2/Ttbk1/Ythdf1",61
"GO:0006401","RNA catabolic process","53/2082","291/28943",3.36834295120839e-10,2.01730059347871e-06,1.67883168018377e-08,"Ago1/Ago2/Alkbh5/Axin2/Cirbp/Cnot6l/Cpeb3/Ctif/Dcp2/Dhx9/Eif4enif1/Exosc3/Exosc7/Fxr2/Gtpbp2/Hnrnpa0/Hnrnpd/Khsrp/Larp1/Larp4b/Lsm3/Lsm4/Lsm5/Lsm7/Magoh/Magohb/Mapkapk2/Mex3d/Naf1/Nbdy/Npm1/Pabpc4/Paip1/Pan3/Pelo/Polr2g/Pum2/Pym1/Rc3h1/Rida/Rnaseh2c/Rock1/Rock2/Samd4/Samd4b/Slirp/Tent4a/Tent4b/Trir/Upf3b/Xrn1/Ythdf1/Zcchc17",53
"GO:1902904","negative regulation of supramolecular fiber organization","39/2082","179/28943",3.55194281175239e-10,2.12725854995851e-06,1.73661453764175e-08,"Camsap1/Capg/Cib1/Cryab/Dlc1/Dyrk1a/Evl/Fhod3/Gas2l2/Hdgfl3/Kank4/Lmod1/Map2/Mkks/Mphosph8/Pfdn1/Pfdn2/Pfdn4/Pfdn5/Pfdn6/Pfn1/Pfn2/Pik3ca/Ppfia1/Shank1/Shank3/Smad4/Snca/Stmn1/Taok1/Tlr2/Tmsb10/Tmsb15b1/Tmsb15b2/Tmsb15l/Tmsb4x/Tpm1/Trem2/Ttbk2",39
"GO:1903311","regulation of mRNA metabolic process","56/2082","317/28943",3.56823470520537e-10,2.1370157649475e-06,1.73661453764175e-08,"Acin1/Ago2/Alkbh5/Axin2/Cdc73/Celf2/Celf5/Cirbp/Cnot6l/Cpeb3/Dazap1/Dcp2/Dhx9/Dyrk1a/Eif4enif1/Exosc3/Exosc7/Fxr2/Hnrnpa0/Hnrnpd/Khdrbs3/Khsrp/Larp1/Larp4b/Larp7/Magoh/Malat1/Mapkapk2/Mex3d/Ncl/Nova2/Npm1/Nsrp1/Pabpc4/Paip1/Pan3/Polr2g/Pum2/Qki/Rbm15b/Rbm3/Rc3h1/Rida/Rock1/Rock2/Samd4/Samd4b/Sltm/Son/Srsf2/Srsf9/Tent4a/Tent4b/Ythdc1/Ythdf1/Zbtb7a",56
"GO:0032970","regulation of actin filament-based process","67/2082","416/28943",4.32342492028158e-10,2.58929918475664e-06,2.0796890987401e-08,"Abracl/Adrb1/Akap9/Apoa1/Arf6/Arpc3/Arpc5l/Cacna1c/Capg/Ccl27a/Cdk5r1/Celsr1/Csrp3/Daam2/Dlc1/Evl/Fhod3/Fmn1/Fxyd1/Grb2/Hcn4/Hras/Icam1/Id1/Kank4/Lmod1/Mdk/Mkks/Mphosph8/Myh9/Ntrk3/Pde4d/Pdxp/Pfn1/Pfn2/Phpt1/Pik3ca/Ppfia1/Prkce/Rac1/Rhob/Rock1/Rock2/S100a10/Sdc4/Shank1/Shank3/Smad4/Stmn1/Tac1/Taok1/Tenm1/Tesk1/Tlr2/Tmsb10/Tmsb15b1/Tmsb15b2/Tmsb15l/Tmsb4x/Tnnt2/Tpm1/Vasp/Wasf3/Washc1/Wasl/Whamm/Wnt4",67
"GO:0042593","glucose homeostasis","53/2082","294/28943",4.94775381678471e-10,2.96320976087236e-06,2.3499078900981e-08,"Adcy5/Adipor2/Akt1/Bad/Cacna1a/Cacna1c/Camk2n1/Ccdc186/Cebpa/Csrp3/Dynll1/Eny2/Fabp5/Fcor/Foxk1/Foxk2/Foxo1/Foxo3/Gpr27/Gprc5b/Grk2/Hmgn3/Icam1/Igf1r/Il6/Kcnb1/Kif5b/Ncoa6/Ndufaf2/Nucks1/Osbp/Park7/Phpt1/Pik3ca/Ppard/Ppp3cb/Prkaca/Prkce/Ptpn11/Ptprn2/Rab11fip2/Rab11fip5/Rac1/Rack1/Rbp4/Rps6/Selenot/Sirt1/Smad4/Sox4/Stk11/Stx4a/Vsnl1",53
"GO:0031330","negative regulation of cellular catabolic process","46/2082","236/28943",4.99878624967432e-10,2.99377308492995e-06,2.3499078900981e-08,"Adra1a/Akt1/Anxa2/Atp2b4/Axin2/Bag6/Chmp4b/Cirbp/Csnk2a2/Dbi/Ddrgk1/Dhx9/Ehmt2/Eif4enif1/Foxk1/Foxk2/Hipk2/Hnrnpa0/Hnrnpd/Klhl40/Larp1/Larp4b/Mapkapk2/Mcl1/Mt3/N4bp1/Naf1/Nupr1/Paip1/Pam16/Park7/Ptpn3/Rpl11/Rpl23/Rpl5/Rps7/Rybp/Slirp/Snca/Tent4a/Tent4b/Trem2/Ubxn1/Usp7/Washc1/Zcchc17",46
"GO:0022898","regulation of transmembrane transporter activity","54/2082","303/28943",5.25819199046892e-10,3.14913118309183e-06,2.44407977794711e-08,"1810037I17Rik/Actb/Adrb1/Akap9/Antkmt/Cabp1/Cacna1a/Cacng2/Cacng4/Cacng8/Calm1/Calm2/Calm3/Cbarp/Ccl2/Cox17/Dlg4/Drd2/Drd4/Fxyd1/Fxyd2/Fxyd6/Fxyd7/Grk6/Grp/Hcn2/Hcn4/Jsrp1/Kcnc1/Kcnk3/Kif5b/Ndufa4/Nlgn2/Nos1ap/Nppa/Park7/Pde4d/Ppp3cb/Prrt1/Ptpn3/S100a1/Scn1b/Scn2b/Scn4b/Shank1/Shank3/Snca/Stac2/Stim1/Stk39/Trem2/Wnk1/Wnk2/Zfas1",54
"GO:0016072","rRNA metabolic process","48/2082","254/28943",6.31764052201294e-10,3.78363490863355e-06,2.90389792415332e-08,"C1d/Cavin1/Exosc3/Exosc7/Fbl/Fbll1/Gar1/Gtf2h5/Imp3/Mphosph6/Naf1/Ncl/Nhp2/Nop10/Npm1/Nsa2/Pelo/Pin4/Pop7/Rpl11/Rpl14/Rpl26/Rpl27/Rpl35/Rpl35a/Rpl5/Rpl7/Rpl7a/Rps14/Rps15/Rps16/Rps17/Rps19/Rps21/Rps24/Rps25/Rps27/Rps28/Rps6/Rps7/Rps8/Tent4b/Trir/Trmt112/Tsr3/Utp11/Xrn1/Znhit6",48
"GO:0032273","positive regulation of protein polymerization","26/2082","91/28943",6.75123911679255e-10,4.04331710704706e-06,3.06910002648869e-08,"Akap9/Arf6/Arl2/Cdkn1b/Evl/Fmn1/Gda/Git1/Grb2/Hsp90aa1/Icam1/Lmod1/Mapk8/Mapt/Mecp2/Numa1/Pfn1/Pfn2/Prkce/Rac1/Rps3/Slain1/Tenm1/Tppp3/Ttbk1/Vasp",26
"GO:2000058","regulation of ubiquitin-dependent protein catabolic process","37/2082","168/28943",7.23877643573887e-10,4.33530320736401e-06,3.2549646902121e-08,"Akt1/Axin1/Axin2/Bag6/Cbfa2t3/Commd1/Cop1/Csnk1e/Csnk2a2/Ddrgk1/Dvl1/Gabarap/Gclc/Gsk3a/Gsk3b/Hipk2/Klhl40/Mapk8/N4bp1/Park7/Rack1/Rad23b/Rnf19b/Rnf217/Rpl11/Rpl23/Rpl5/Rps7/Rybp/Sh3rf2/Smad7/Smurf1/Socs4/Sumo2/Ubqln2/Ubxn1/Usp7",37
"GO:0070997","neuron death","70/2082","450/28943",8.29816193172015e-10,4.9697691809072e-06,3.69120276079912e-08,"Agap2/Atf4/Atn1/Bad/Bax/C1qa/C5ar1/Cacna1a/Ccl12/Ccl2/Ccl3/Ccnd1/Cdk5r1/Cebpb/Chl1/Chmp4b/Cntf/Efnb2/Egln1/Fam162a/Fis1/Foxo3/Gclc/Gsk3a/Gsk3b/Hdgf/Hipk2/Hras/Hrk/Il6/Inpp5a/Kcnb1/Lcn2/Mapk8/Mapt/Mcl1/Mdk/Mecp2/Mt1/Mt3/Ndufs4/Nenf/Nos1ap/Npm1/Npy/Nupr1/Park7/Pcp4/Picalm/Pik3ca/Prdx2/Rack1/Ralbp1/Reg3b/Rock1/Set/Sirt1/Snca/Sncb/Sod1/Syngap1/Tac1/Tmem259/Trem2/Ube2m/Unc5b/Vegfb/Vstm2l/Xiap/Zfp746",70
"GO:0032535","regulation of cellular component size","64/2082","398/28943",1.12850278209128e-09,6.7586031619447e-06,4.91414507880194e-08,"Akt1/Arf6/Arpc3/Arpc5l/Bloc1s1/Bmpr2/Borcs6/Borcs7/Borcs8/Capg/Cdkl5/Cntf/Daam2/Deptor/Evl/Fhod3/Fmn1/Golga4/Grb2/Gsk3b/Icam1/Inf2/Kank4/Lamtor4/Lmod1/Map2/Mapt/Megf8/Mgll/Mkks/Mphosph8/Mt3/Npm1/Ntrk3/Olfm1/Pdxp/Pex11g/Pfn1/Pfn2/Picalm/Pik3ca/Prkce/Rab21/Rab3b/Rac1/Rgma/Rtn4r/Ryk/Sema4g/Shank3/Srf/Tenm1/Tlr2/Tmsb10/Tmsb15b1/Tmsb15b2/Tmsb15l/Tmsb4x/Tpm1/Ulk1/Vasp/Washc1/Wdtc1/Wnt3",64
"GO:0034470","ncRNA processing","64/2082","398/28943",1.12850278209128e-09,6.7586031619447e-06,4.91414507880194e-08,"Ago1/Ago2/C1d/Exosc3/Exosc7/Fbl/Fbll1/Gar1/Gon7/Gtf2h5/Hsd17b10/Il6/Imp3/Lage3/Larp7/Mecp2/Mettl1/Mphosph6/Naf1/Ncl/Ncor1/Nhp2/Nop10/Npm1/Nr2f1/Nsa2/Pin4/Pop7/Pum2/Rbm3/Rpl11/Rpl14/Rpl26/Rpl27/Rpl35/Rpl35a/Rpl5/Rpl7/Rpl7a/Rpp21/Rpp25l/Rps14/Rps15/Rps16/Rps17/Rps19/Rps21/Rps24/Rps25/Rps27/Rps28/Rps6/Rps7/Rps8/Tent4b/Trmt112/Tsen15/Tsn/Tsr3/Urm1/Utp11/Zbtb8os/Zc3h7b/Znhit6",64
"GO:0032412","regulation of ion transmembrane transporter activity","52/2082","293/28943",1.27098940458922e-09,7.61195554408485e-06,5.47696092109172e-08,"1810037I17Rik/Adrb1/Akap9/Antkmt/Cabp1/Cacna1a/Cacng2/Cacng4/Cacng8/Calm1/Calm2/Calm3/Cbarp/Ccl2/Cox17/Dlg4/Drd2/Drd4/Fxyd1/Fxyd2/Fxyd6/Fxyd7/Grk6/Grp/Hcn2/Hcn4/Jsrp1/Kcnc1/Kcnk3/Kif5b/Ndufa4/Nlgn2/Nos1ap/Nppa/Park7/Pde4d/Ppp3cb/Prrt1/Ptpn3/S100a1/Scn1b/Scn2b/Scn4b/Shank1/Shank3/Stac2/Stim1/Stk39/Trem2/Wnk1/Wnk2/Zfas1",52
"GO:0000028","ribosomal small subunit assembly","12/2082","20/28943",1.36036953416125e-09,8.14725314009172e-06,5.801684502717e-08,"mt-Rnr1/Rpl38/Rps14/Rps15/Rps19/Rps2/Rps25/Rps27/Rps27l/Rps28/Rps5/Rpsa",12
"GO:1903532","positive regulation of secretion by cell","60/2082","365/28943",1.56718870544876e-09,9.3858931569326e-06,6.61552267713599e-08,"Adrb1/Aimp1/Anxa2/Arf6/Bad/Cacna1i/Camk2n1/Cck/Cd160/Cd177/Cdk5r2/Chmp2a/Cntf/Cyp27b1/Doc2b/Drd2/Dynll1/Gpr27/Grk2/Hcar2/Ier3ip1/Kcnb1/Kif5b/Lamp1/Lgals3/Mif/Ncoa6/Nlgn2/Nnat/Nppa/Nppc/Osbp/Pcp4/Phpt1/Ppard/Ppia/Ppp3cb/Prkce/Psmd9/Ptpn11/Ptpn23/Rac1/Rasl10b/Rbp4/S100a10/Sdc4/Sec24a/Selenot/Sirt1/Smad4/Snca/Snf8/Sox4/Stx4a/Syt7/Tac1/Tlr2/Tmf1/Trem2/Vsnl1",60
"GO:0001678","cellular glucose homeostasis","37/2082","173/28943",1.71756148475343e-09,1.02864757321883e-05,7.17705118030939e-08,"Adcy5/Bad/Camk2n1/Ccdc186/Dynll1/Eny2/Fcor/Foxk1/Foxk2/Gpr27/Grk2/Hmgn3/Icam1/Igf1r/Kcnb1/Kif5b/Ncoa6/Ndufaf2/Nucks1/Osbp/Phpt1/Pik3ca/Ppard/Ppp3cb/Prkaca/Prkce/Ptprn2/Rab11fip2/Rab11fip5/Rac1/Rack1/Selenot/Sirt1/Smad4/Sox4/Stx4a/Vsnl1",37
"GO:0050808","synapse organization","74/2082","496/28943",1.8341018601459e-09,1.09844360404138e-05,7.58738980039305e-08,"Abhd17b/Abhd17c/Abl2/Actb/Actr2/Adgrb1/Adgrl1/Arf6/C1qa/C1ql3/C5ar1/Cabp1/Cacna1a/Cacng2/Cbln1/Cdk5r1/Cdkl5/Chchd10/Chmp4b/Clstn1/Ctnnd2/Dab2ip/Dlg4/Dlgap3/Drd2/Dvl1/Efnb2/Egln1/Fbxo45/Flrt1/Gap43/Gsk3b/Igf1r/Lgi2/Lrrc4/Lrrc4b/Magi2/Malat1/Mapt/Marcks/Mecp2/Nectin1/Neurod2/Nlgn2/Nos1ap/Nrxn2/Ntrk3/Pcdh17/Pfn1/Pfn2/Picalm/Ppfia1/Ppfia4/Prrt1/Ptprt/Rims4/Rock2/Sdk2/Setd5/Sez6l2/Shank1/Shank3/Slc8a2/Snca/Sncb/Sparc/Srcin1/Syngap1/Tlr2/Tmeff1/Trem2/Unc13c/Wasf3/Wasl",74
